zipcode,number,letter
60513,5,A
60514,5,A
60515,5,A
60516,5,A
60517,5,A
60518,5,A
60519,5,A
60520,5,A
60521,5,A
60522,5,A
60523,5,A
60525,5,A
60526,5,A
60527,5,A
60530,5,A
60531,5,A
60532,5,A
60534,5,A
60536,5,A
60537,5,A
60538,5,A
60539,5,A
60540,5,A
60541,5,A
60542,5,A
60543,5,A
60544,5,A
60545,5,A
60546,5,A
60548,5,A
60549,5,A
60550,5,A
60551,5,A
60552,5,A
60553,5,A
60554,5,A
60555,5,A
60556,5,A
60557,5,A
60558,5,A
60559,5,A
60560,5,A
60561,5,A
60563,5,A
60564,5,A
60565,5,A
60566,5,A
60567,5,A
60585,5,A
60586,5,A
60598,5,A
60601,5,A
60602,5,A
60603,5,A
60604,5,A
60605,5,A
60606,5,A
60607,5,A
60608,5,A
60609,5,A
60610,5,A
60611,5,A
60612,5,A
60613,5,A
60614,5,A
60615,5,A
60616,5,A
60617,5,A
60618,5,A
60619,5,A
60620,5,A
60621,5,A
60622,5,A
60623,5,A
60624,5,A
60625,5,A
60626,5,A
60628,5,A
60629,5,A
60630,5,A
60631,5,A
60632,5,A
60633,5,A
60634,5,A
60636,5,A
60637,5,A
60638,5,A
60639,5,A
60640,5,A
60641,5,A
60642,5,A
60643,5,A
60644,5,A
60645,5,A
60646,5,A
60647,5,A
60649,5,A
60651,5,A
60652,5,A
60653,5,A
60654,5,A
60655,5,A
60656,5,A
60657,5,A
60659,5,A
60660,5,A
60661,5,A
60664,5,A
60666,5,A
60669,5,A
60670,5,A
60674,5,A
60675,5,A
60677,5,A
60678,5,A
60680,5,A
60681,5,A
60685,5,A
60690,5,A
60693,5,A
60694,5,A
60695,5,A
60696,5,A
60697,5,A
60699,5,A
60701,5,A
60706,5,A
60707,5,A
60712,5,A
60714,5,A
60803,5,A
60804,5,A
60805,5,A
60827,5,A
60901,5,A
60910,5,A
60911,5,A
60912,5,A
60913,5,A
60914,5,A
60915,5,A
60917,5,A
60918,5,A
60919,5,A
60920,5,A
60921,5,A
60922,5,A
60924,5,A
60927,5,A
60928,5,A
60929,5,A
60930,5,A
60931,5,A
60932,5,A
60933,5,A
60934,5,A
60935,5,A
60936,5,A
60938,5,A
60939,5,A
60940,5,A
60941,5,A
60942,5,A
60944,5,A
60945,5,A
60946,5,A
60948,5,A
60949,5,A
60950,5,A
60951,5,A
60952,5,A
60953,5,A
60954,5,A
60955,5,A
60956,5,A
60957,5,A
60958,5,A
60959,5,A
60960,5,A
60961,5,A
60962,5,A
60963,5,A
60964,5,A
60966,5,A
60967,5,A
60968,5,A
60969,5,A
60970,5,A
60973,5,A
61001,5,A
61006,5,A
61007,5,A
61008,5,A
61010,5,A
61011,5,A
61012,5,A
61013,5,A
61014,5,A
61015,5,A
61016,5,A
61018,5,A
61019,5,A
61020,5,A
61021,5,A
61024,5,A
61025,5,A
61027,5,A
61028,5,A
61030,5,A
61031,5,A
61032,5,A
61036,5,A
61037,5,A
61038,5,A
61039,5,A
61041,5,A
61042,5,A
61043,5,A
61044,5,A
61046,5,A
61047,5,A
61048,5,A
61049,5,A
61050,5,A
61051,5,A
61052,5,A
61053,5,A
61054,5,A
61057,5,A
61059,5,A
61060,5,A
61061,5,A
61062,5,A
61063,5,A
61064,5,A
61065,5,A
61067,5,A
61068,5,A
61070,5,A
61071,5,A
61072,5,A
61073,5,A
61074,5,A
61075,5,A
61077,5,A
61078,5,A
61079,5,A
61080,5,A
61081,5,A
61084,5,A
61085,5,A
61087,5,A
61088,5,A
61089,5,A
61091,5,A
61101,5,A
61102,5,A
61103,5,A
61104,5,A
61105,5,A
61106,5,A
61107,5,A
61108,5,A
61109,5,A
61110,5,A
61111,5,A
61112,5,A
61114,5,A
61115,5,A
61125,5,A
61126,5,A
61130,5,A
61132,5,A
61201,5,A
61204,5,A
61230,5,A
61231,5,A
61232,5,A
61233,5,A
61234,5,A
61235,5,A
61237,5,A
61238,5,A
61239,5,A
61240,5,A
61241,5,A
61242,5,A
61243,5,A
61244,5,A
61250,5,A
61251,5,A
61252,5,A
61254,5,A
61256,5,A
61257,5,A
61258,5,A
61259,5,A
61260,5,A
61261,5,A
61262,5,A
61263,5,A
61264,5,A
61265,5,A
61266,5,A
61270,5,A
61272,5,A
61273,5,A
61274,5,A
61275,5,A
61276,5,A
61277,5,A
61278,5,A
61279,5,A
61281,5,A
61282,5,A
61283,5,A
61284,5,A
61285,5,A
61299,5,A
61301,5,A
61310,5,A
61311,5,A
61312,5,A
61313,5,A
61314,5,A
61315,5,A
61317,5,A
61318,5,A
61319,5,A
61320,5,A
61321,5,A
61322,5,A
61323,5,A
61325,5,A
61326,5,A
61327,5,A
61328,5,A
61329,5,A
61330,5,A
61332,5,A
61333,5,A
61334,5,A
61335,5,A
61336,5,A
61337,5,A
61338,5,A
61340,5,A
61341,5,A
61342,5,A
61344,5,A
61345,5,A
61346,5,A
61348,5,A
61349,5,A
61350,5,A
61353,5,A
61354,5,A
61356,5,A
61358,5,A
61359,5,A
61360,5,A
61361,5,A
61362,5,A
61363,5,A
61364,5,A
61367,5,A
61368,5,A
61369,5,A
61370,5,A
61371,5,A
61372,5,A
61373,5,A
61374,5,A
61375,5,A
61376,5,A
61377,5,A
61378,5,A
61379,5,A
61401,5,A
61402,5,A
61410,5,A
61411,5,A
61412,5,A
61413,5,A
61414,5,A
61415,5,A
61417,5,A
61418,5,A
61419,5,A
61420,5,A
61421,5,A
61422,5,A
61423,5,A
61424,5,A
61425,5,A
61427,5,A
61428,5,A
61430,5,A
61431,5,A
61432,5,A
61433,5,A
61434,5,A
61435,5,A
61436,5,A
61437,5,A
61438,5,A
61439,5,A
61440,5,A
61441,5,A
61442,5,A
61443,5,A
61447,5,A
61448,5,A
61449,5,A
61450,5,A
61451,5,A
61452,5,A
61453,5,A
61454,5,A
61455,5,A
61458,5,A
61459,5,A
61460,5,A
61462,5,A
61465,5,A
61466,5,A
61467,5,A
61468,5,A
61469,5,A
61470,5,A
61471,5,A
61472,5,A
61473,5,A
61474,5,A
61475,5,A
61476,5,A
61477,5,A
61478,5,A
61479,5,A
61480,5,A
61482,5,A
61483,5,A
61484,5,A
61485,5,A
61486,5,A
61488,5,A
61489,5,A
61490,5,A
61491,5,A
61501,5,A
61516,5,A
61517,5,A
61519,5,A
61520,5,A
61523,5,A
61524,5,A
61525,5,A
61526,5,A
61528,5,A
61529,5,A
61530,5,A
61531,5,A
61532,5,A
61533,5,A
61534,5,A
61535,5,A
61536,5,A
61537,5,A
61539,5,A
61540,5,A
61541,5,A
61542,5,A
61543,5,A
61544,5,A
61545,5,A
61546,5,A
61547,5,A
61548,5,A
61550,5,A
61552,5,A
61553,5,A
61554,5,A
61555,5,A
61558,5,A
61559,5,A
61560,5,A
61561,5,A
61562,5,A
61563,5,A
61564,5,A
61565,5,A
61567,5,A
61568,5,A
61569,5,A
61570,5,A
61571,5,A
61572,5,A
61601,5,A
61602,5,A
61603,5,A
61604,5,A
61605,5,A
61606,5,A
61607,5,A
61610,5,A
61611,5,A
61612,5,A
61613,5,A
61614,5,A
61615,5,A
61616,5,A
61625,5,A
61629,5,A
61630,5,A
61634,5,A
61635,5,A
61636,5,A
61637,5,A
61639,5,A
61641,5,A
61643,5,A
61650,5,A
61652,5,A
61654,5,A
61656,5,A
61701,5,A
61702,5,A
61704,5,A
61705,5,A
61709,5,A
61710,5,A
61720,5,A
61721,5,A
61722,5,A
61723,5,A
61724,5,A
61725,5,A
61726,5,A
61727,5,A
61728,5,A
61729,5,A
61730,5,A
61731,5,A
61732,5,A
61733,5,A
61734,5,A
61735,5,A
61736,5,A
61737,5,A
61738,5,A
61739,5,A
61740,5,A
61741,5,A
61742,5,A
61743,5,A
61744,5,A
61745,5,A
61747,5,A
61748,5,A
61749,5,A
61750,5,A
61751,5,A
61752,5,A
61753,5,A
61754,5,A
61755,5,A
61756,5,A
61758,5,A
61759,5,A
61760,5,A
61761,5,A
61764,5,A
61769,5,A
61770,5,A
61771,5,A
61772,5,A
61773,5,A
61774,5,A
61775,5,A
61776,5,A
61777,5,A
61778,5,A
61790,5,A
61791,5,A
61801,5,A
61802,5,A
61803,5,A
61810,5,A
61811,5,A
61812,5,A
61813,5,A
61814,5,A
61815,5,A
61816,5,A
61817,5,A
61818,5,A
61820,5,A
61821,5,A
61822,5,A
61824,5,A
61825,5,A
61826,5,A
61830,5,A
61831,5,A
61832,5,A
61833,5,A
61834,5,A
61839,5,A
61840,5,A
61841,5,A
61842,5,A
61843,5,A
61844,5,A
61845,5,A
61846,5,A
61847,5,A
61848,5,A
61849,5,A
61850,5,A
61851,5,A
61852,5,A
61853,5,A
61854,5,A
61855,5,A
61856,5,A
61857,5,A
61858,5,A
61859,5,A
61862,5,A
61863,5,A
61864,5,A
61865,5,A
61866,5,A
61870,5,A
61871,5,A
61872,5,A
61873,5,A
61874,5,A
61875,5,A
61876,5,A
61877,5,A
61878,5,A
61880,5,A
61882,5,A
61883,5,A
61884,5,A
61910,5,A
61911,5,A
61912,5,A
61913,5,A
61914,5,A
61917,5,A
61919,5,A
61920,5,A
61924,5,A
61925,5,A
61928,5,A
61929,5,A
61930,5,A
61931,5,A
61932,5,A
61933,5,A
61936,5,A
61937,5,A
61938,5,A
61940,5,A
61942,5,A
61943,5,A
61944,5,A
61949,5,A
61951,5,A
61953,5,A
61955,5,A
61956,5,A
61957,4,A
62001,4,A
62002,4,A
62006,5,A
62009,4,A
62010,4,A
62011,4,A
62012,4,A
62013,5,A
62014,4,A
62015,4,A
62016,5,A
62017,4,A
62018,4,A
62019,4,A
62021,4,A
62022,5,A
62023,4,A
62024,4,A
62025,4,A
62026,4,A
62027,5,A
62028,5,A
62031,5,A
62032,4,A
62033,4,A
62034,4,A
62035,4,A
62036,5,A
62037,5,A
62040,4,A
62044,5,A
62045,5,A
62046,4,A
62047,5,A
62048,4,A
62049,4,A
62050,5,A
62051,4,A
62052,5,A
62053,5,A
62054,5,A
62056,4,A
62058,4,A
62059,4,A
62060,4,A
62061,4,A
62062,4,A
62063,5,A
62065,5,A
62067,4,A
62069,4,A
62070,5,A
62071,4,A
62074,4,A
62075,4,A
62076,4,A
62077,4,A
62078,5,A
62079,4,A
62080,4,A
62081,5,A
62082,5,A
62083,4,A
62084,4,A
62086,4,A
62087,4,A
62088,4,A
62089,4,A
62090,4,A
62091,4,A
62092,5,A
62093,4,A
62094,4,A
62095,4,A
62097,4,A
62098,5,A
62201,4,A
62202,4,A
62203,4,A
62204,4,A
62205,4,A
62206,4,A
62207,4,A
62208,4,A
62214,4,A
62215,4,A
62216,4,A
62217,4,A
62218,4,A
62219,4,A
62220,4,A
62221,4,A
62222,4,A
62223,4,A
62225,4,A
62226,4,A
62230,4,A
62231,4,A
62232,4,A
62233,4,A
62234,4,A
62236,4,A
62237,4,A
62238,4,A
62239,4,A
62240,4,A
62241,4,A
62242,4,A
62243,4,A
62244,4,A
62245,4,A
62246,4,A
62247,4,A
62248,4,A
62249,4,A
62250,4,A
62252,4,A
62253,4,A
62254,4,A
62255,4,A
62256,4,A
62257,4,A
62258,4,A
62259,4,A
62260,4,A
62261,4,A
62262,4,A
62263,4,A
62264,4,A
62265,4,A
62266,4,A
62268,4,A
62269,4,A
62271,4,A
62272,4,A
62273,4,A
62274,4,A
62275,4,A
62277,4,A
62278,4,A
62279,4,A
62280,4,A
62281,4,A
62282,4,A
62284,4,A
62285,4,A
62286,4,A
62288,4,A
62289,4,A
62292,4,A
62293,4,A
62294,4,A
62295,4,A
62297,4,A
62298,4,A
62301,5,A
62305,5,A
62306,5,A
62311,5,A
62312,5,A
62313,5,A
62314,5,A
62316,5,A
62319,5,A
62320,5,A
62321,5,A
62323,5,A
62324,5,A
62325,5,A
62326,5,A
62329,5,A
62330,5,A
62334,5,A
62336,5,A
62338,5,A
62339,5,A
62340,5,A
62341,5,A
62343,5,A
62344,5,A
62345,5,A
62346,5,A
62347,5,A
62348,5,A
62349,5,A
62351,5,A
62352,5,A
62353,5,A
62354,5,A
62355,5,A
62356,5,A
62357,5,A
62358,5,A
62359,5,A
62360,5,A
62361,5,A
62362,5,A
62363,5,A
62365,5,A
62366,5,A
62367,5,A
62370,5,A
62373,5,A
62374,5,A
62375,5,A
62376,5,A
62378,5,A
62379,5,A
62380,5,A
62401,4,A
62410,4,A
62411,4,A
62413,4,A
62414,4,A
62417,4,A
62418,4,A
62419,4,A
62420,5,A
62421,4,A
62422,4,A
62423,5,A
62424,4,A
62425,4,A
62426,4,A
62427,4,A
62428,5,A
62431,4,A
62432,4,A
62433,4,A
62434,4,A
62436,5,A
62438,4,A
62439,4,A
62440,5,A
62441,5,A
62442,5,A
62443,4,A
62444,4,A
62445,4,A
62446,4,A
62447,5,A
62448,4,A
62449,4,A
62450,4,A
62451,4,A
62452,4,A
62454,4,A
62458,4,A
62459,4,A
62460,4,A
62461,4,A
62462,4,A
62463,4,A
62464,4,A
62465,4,A
62466,4,A
62467,4,A
62468,5,A
62469,5,A
62471,4,A
62473,4,A
62474,5,A
62475,4,A
62476,4,A
62477,5,A
62478,4,A
62479,4,A
62480,4,A
62481,4,A
62501,5,A
62510,4,A
62512,5,A
62513,5,A
62514,5,A
62515,5,A
62517,4,A
62518,5,A
62519,5,A
62520,5,A
62521,5,A
62522,5,A
62523,5,A
62524,5,A
62525,5,A
62526,5,A
62530,5,A
62531,4,A
62532,5,A
62533,4,A
62534,4,A
62535,5,A
62536,5,A
62537,5,A
62538,4,A
62539,5,A
62540,4,A
62541,5,A
62543,5,A
62544,5,A
62545,5,A
62546,4,A
62547,4,A
62548,5,A
62549,5,A
62550,4,A
62551,5,A
62553,4,A
62554,5,A
62555,4,A
62556,4,A
62557,4,A
62558,5,A
62560,4,A
62561,5,A
62563,5,A
62565,4,A
62567,4,A
62568,4,A
62570,4,A
62571,4,A
62572,4,A
62573,5,A
62601,5,A
62610,5,A
62611,5,A
62612,5,A
62613,5,A
62615,5,A
62617,5,A
62618,5,A
62621,5,A
62622,5,A
62624,5,A
62625,5,A
62626,4,A
62627,5,A
62628,5,A
62629,5,A
62630,4,A
62631,5,A
62633,5,A
62634,5,A
62635,5,A
62638,5,A
62640,4,A
62642,5,A
62643,5,A
62644,5,A
62649,4,A
62650,5,A
62651,5,A
62655,5,A
62656,5,A
62660,5,A
62661,5,A
62663,5,A
62664,5,A
62665,5,A
62666,5,A
62667,4,A
62668,5,A
62670,5,A
62671,5,A
62672,4,A
62673,5,A
62674,4,A
62675,5,A
62677,5,A
62681,5,A
62682,5,A
62684,5,A
62685,4,A
62688,5,A
62689,5,A
62690,4,A
62691,5,A
62692,5,A
62693,5,A
62694,5,A
62695,5,A
62701,5,A
62702,5,A
62703,5,A
62704,5,A
62705,5,A
62706,5,A
62707,5,A
62708,5,A
62711,5,A
62712,5,A
62715,5,A
62739,5,A
62756,5,A
62764,5,A
62769,5,A
62781,5,A
62786,5,A
62791,5,A
62794,5,A
62801,4,A
62803,4,A
62806,4,A
62807,4,A
62808,4,A
62809,4,A
62810,4,A
62811,4,A
62812,4,A
62814,4,A
62815,4,A
62816,4,A
62817,4,A
62818,4,A
62819,4,A
62820,4,A
62821,4,A
62822,4,A
62823,4,A
62824,4,A
62825,4,A
62827,4,A
62828,4,A
62829,4,A
62830,4,A
62831,4,A
62832,4,A
62833,4,A
62835,4,A
62836,4,A
62837,4,A
62838,4,A
62839,4,A
62842,4,A
62843,4,A
62844,4,A
62846,4,A
62848,4,A
62849,4,A
62850,4,A
62851,4,A
62853,4,A
62854,4,A
62856,4,A
62858,4,A
62859,4,A
62860,4,A
62862,4,A
62863,4,A
62864,4,A
62865,4,A
62866,4,A
62867,4,A
62868,4,A
62869,4,A
62870,4,A
62871,4,A
62872,4,A
62874,4,A
62875,4,A
62876,4,A
62877,4,A
62878,4,A
62879,4,A
62880,4,A
62881,4,A
62882,4,A
62883,4,A
62884,4,A
62885,4,A
62886,4,A
62887,4,A
62888,4,A
62889,4,A
62890,4,A
62891,4,A
62892,4,A
62893,4,A
62894,4,A
62895,4,A
62896,4,A
62897,4,A
62898,4,A
62899,4,A
62901,4,A
62902,4,A
62903,4,A
62905,4,A
62906,4,A
62907,4,A
62908,4,A
62909,4,A
62910,4,A
62912,4,A
62914,4,A
62915,4,A
62916,4,A
62917,4,A
62918,4,A
62919,4,A
62920,4,A
62921,4,A
62922,4,A
62923,4,A
62924,4,A
62926,4,A
62927,4,A
62928,4,A
62930,4,A
62931,4,A
62932,4,A
62933,4,A
62934,4,A
62935,4,A
62938,4,A
62939,4,A
62940,4,A
62941,4,A
62942,4,A
62943,4,A
62946,4,A
62947,4,A
62948,4,A
62949,4,A
62950,4,A
62951,4,A
62952,4,A
62953,4,A
62954,4,A
62956,4,A
62957,4,A
62958,4,A
62959,4,A
62960,4,A
62963,4,A
62964,4,A
62965,4,A
62966,4,A
62967,4,A
62969,4,A
62970,4,A
62972,4,A
62973,4,A
62974,4,A
62975,4,A
62976,4,A
62977,4,A
62979,4,A
62982,4,A
62983,4,A
62984,4,A
62985,4,A
62987,4,A
62988,4,A
62990,4,A
62992,4,A
62994,4,A
62995,4,A
62996,4,A
62997,4,A
62998,4,A
62999,4,A
63005,4,A
63006,4,A
63010,4,A
63011,4,A
63012,4,A
63013,4,A
63014,4,A
63015,4,A
63016,4,A
63017,4,A
63019,4,A
63020,4,A
63021,4,A
63022,4,A
63023,4,A
63024,4,A
63025,4,A
63026,4,A
63028,4,A
63030,4,A
63031,4,A
63032,4,A
63033,4,A
63034,4,A
63036,4,A
63037,4,A
63038,4,A
63039,4,A
63040,4,A
63041,4,A
63042,4,A
63043,4,A
63044,4,A
63045,4,A
63047,4,A
63048,4,A
63049,4,A
63050,4,A
63051,4,A
63052,4,A
63053,4,A
63055,4,A
63056,4,A
63057,4,A
63060,4,A
63061,4,A
63065,4,A
63068,4,A
63069,4,A
63070,4,A
63071,4,A
63072,4,A
63073,4,A
63074,4,A
63077,4,A
63079,4,A
63080,4,A
63084,4,A
63087,4,A
63088,4,A
63089,4,A
63090,4,A
63091,4,A
63099,4,A
63101,4,A
63102,4,A
63103,4,A
63104,4,A
63105,4,A
63106,4,A
63107,4,A
63108,4,A
63109,4,A
63110,4,A
63111,4,A
63112,4,A
63113,4,A
63114,4,A
63115,4,A
63116,4,A
63117,4,A
63118,4,A
63119,4,A
63120,4,A
63121,4,A
63122,4,A
63123,4,A
63124,4,A
63125,4,A
63126,4,A
63127,4,A
63128,4,A
63129,4,A
63130,4,A
63131,4,A
63132,4,A
63133,4,A
63134,4,A
63135,4,A
63136,4,A
63137,4,A
63138,4,A
63139,4,A
63140,4,A
63141,4,A
63143,4,A
63144,4,A
63145,4,A
63146,4,A
63147,4,A
63150,4,A
63151,4,A
63155,4,A
63156,4,A
63157,4,A
63158,4,A
63160,4,A
63163,4,A
63164,4,A
63166,4,A
63167,4,A
63177,4,A
63178,4,A
63180,4,A
63301,4,A
63302,4,A
63303,4,A
63304,4,A
63332,4,A
63333,4,A
63334,5,A
63336,5,A
63338,4,A
63339,5,A
63341,4,A
63342,4,A
63343,4,A
63344,5,A
63345,4,A
63346,4,A
63347,4,A
63348,4,A
63349,4,A
63350,4,A
63351,4,A
63352,4,A
63353,5,A
63357,4,A
63359,4,A
63361,4,A
63362,4,A
63363,4,A
63365,4,A
63366,4,A
63367,4,A
63368,4,A
63369,4,A
63373,4,A
63376,4,A
63377,4,A
63379,4,A
63380,4,A
63381,4,A
63382,4,A
63383,4,A
63384,4,A
63385,4,A
63386,4,A
63387,4,A
63388,4,A
63389,4,A
63390,4,A
63401,5,A
63430,5,A
63431,5,A
63432,5,A
63434,5,A
63435,5,A
63436,5,A
63437,5,A
63438,5,A
63440,5,A
63441,5,A
63442,5,A
63443,5,A
63445,5,A
63446,5,A
63447,5,A
63448,5,A
63451,5,A
63452,5,A
63453,5,A
63454,5,A
63456,4,A
63457,5,A
63458,5,A
63459,5,A
63460,5,A
63461,5,A
63462,5,A
63463,5,A
63464,5,A
63465,5,A
63467,5,A
63468,5,A
63469,5,A
63471,5,A
63472,5,A
63473,5,A
63474,5,A
63501,5,A
63530,5,A
63531,5,A
63532,5,A
63533,5,A
63534,5,A
63535,5,A
63536,5,A
63537,5,A
63538,5,A
63539,5,A
63541,5,A
63543,5,A
63544,5,A
63545,5,A
63546,5,A
63547,5,A
63548,5,A
63549,5,A
63551,5,A
63552,5,A
63555,5,A
63556,5,A
63557,5,A
63558,5,A
63559,5,A
63560,5,A
63561,5,A
63563,5,A
63565,5,A
63566,5,A
63567,5,A
63601,4,A
63620,4,A
63621,4,A
63622,4,A
63623,4,A
63624,4,A
63625,4,A
63626,4,A
63627,4,A
63628,4,A
63629,4,A
63630,4,A
63631,4,A
63633,4,A
63636,4,A
63637,4,A
63638,4,A
63640,4,A
63645,4,A
63648,4,A
63650,4,A
63651,4,A
63653,4,A
63654,4,A
63655,4,A
63656,4,A
63660,4,A
63662,4,A
63663,4,A
63664,4,A
63665,4,A
63666,4,A
63670,4,A
63673,4,A
63674,4,A
63675,4,A
63701,4,A
63702,4,A
63703,4,A
63730,4,A
63732,4,A
63735,4,A
63736,4,A
63739,4,A
63740,4,A
63742,4,A
63743,4,A
63744,4,A
63745,4,A
63746,4,A
63747,4,A
63748,4,A
63751,4,A
63752,4,A
63755,4,A
63758,4,A
63760,4,A
63764,4,A
63766,4,A
63767,4,A
63769,4,A
63770,4,A
63771,4,A
63774,4,A
63775,4,A
63776,4,A
63779,4,A
63780,4,A
63781,4,A
63782,4,A
63783,4,A
63784,4,A
63785,4,A
63787,4,A
63801,4,A
63820,4,A
63821,4,A
63822,4,A
63823,4,A
63825,4,A
63826,4,A
63827,4,A
63828,4,A
63829,4,A
63830,4,A
63833,4,A
63834,4,A
63837,4,A
63839,4,A
63840,4,A
63841,4,A
63845,4,A
63846,4,A
63848,4,A
63849,4,A
63851,4,A
63852,4,A
63853,4,A
63855,4,A
63857,4,A
63860,4,A
63862,4,A
63863,4,A
63866,4,A
63867,4,A
63868,4,A
63869,4,A
63870,4,A
63873,4,A
63874,4,A
63876,4,A
63877,4,A
63878,4,A
63879,4,A
63880,4,A
63882,4,A
63901,4,A
63902,4,A
63932,4,A
63933,4,A
63934,4,A
63935,4,A
63936,4,A
63937,4,A
63938,4,A
63939,4,A
63940,4,A
63941,4,A
63942,4,A
63943,4,A
63944,4,A
63945,4,A
63950,4,A
63951,4,A
63952,4,A
63953,4,A
63954,4,A
63955,4,A
63956,4,A
63957,4,A
63960,4,A
63961,4,A
63964,4,A
63965,4,A
63966,4,A
63967,4,A
64001,4,A
64011,4,A
64012,4,A
64013,4,A
64014,4,A
64015,4,A
64016,4,A
64017,4,A
64018,4,A
64019,4,A
64020,4,A
64021,4,A
64022,4,A
64024,4,A
64028,4,A
64029,4,A
64030,4,A
64034,4,A
64035,4,A
64036,4,A
64037,4,A
64040,4,A
64048,4,A
64050,4,A
64051,4,A
64052,4,A
64053,4,A
64054,4,A
64055,4,A
64056,4,A
64057,4,A
64058,4,A
64060,4,A
64061,4,A
64062,4,A
64063,4,A
64064,4,A
64065,4,A
64066,4,A
64067,4,A
64068,4,A
64069,4,A
64070,4,A
64071,4,A
64072,4,A
64073,4,A
64074,4,A
64075,4,A
64076,4,A
64077,4,A
64078,4,A
64079,4,A
64080,4,A
64081,4,A
64082,4,A
64083,4,A
64084,4,A
64085,4,A
64086,4,A
64088,4,A
64089,4,A
64090,4,A
64092,4,A
64093,4,A
64096,4,A
64097,4,A
64098,4,A
64101,4,A
64102,4,A
64105,4,A
64106,4,A
64108,4,A
64109,4,A
64110,4,A
64111,4,A
64112,4,A
64113,4,A
64114,4,A
64116,4,A
64117,4,A
64118,4,A
64119,4,A
64120,4,A
64123,4,A
64124,4,A
64125,4,A
64126,4,A
64127,4,A
64128,4,A
64129,4,A
64130,4,A
64131,4,A
64132,4,A
64133,4,A
64134,4,A
64136,4,A
64137,4,A
64138,4,A
64139,4,A
64141,4,A
64145,4,A
64146,4,A
64147,4,A
64148,4,A
64149,4,A
64150,4,A
64151,4,A
64152,4,A
64153,4,A
64154,4,A
64155,4,A
64156,4,A
64157,4,A
64158,4,A
64161,4,A
64163,4,A
64164,4,A
64165,4,A
64166,4,A
64167,4,A
64168,4,A
64171,4,A
64188,4,A
64190,4,A
64191,4,A
64195,4,A
64196,4,A
64197,4,A
64198,4,A
64199,4,A
64401,5,A
64402,5,A
64420,5,A
64421,5,A
64422,5,A
64423,5,A
64424,5,A
64426,5,A
64427,5,A
64428,5,A
64429,5,A
64430,5,A
64431,5,A
64432,5,A
64433,5,A
64434,5,A
64436,5,A
64437,5,A
64438,5,A
64439,4,A
64440,5,A
64441,5,A
64442,5,A
64443,5,A
64444,4,A
64445,5,A
64446,5,A
64448,5,A
64449,5,A
64451,5,A
64453,5,A
64454,5,A
64455,5,A
64456,5,A
64457,5,A
64458,5,A
64459,5,A
64461,5,A
64463,5,A
64465,5,A
64466,5,A
64468,5,A
64469,5,A
64470,5,A
64471,5,A
64473,5,A
64474,5,A
64475,5,A
64476,5,A
64477,5,A
64479,5,A
64480,5,A
64481,5,A
64482,5,A
64483,5,A
64484,5,A
64485,5,A
64486,5,A
64487,5,A
64489,5,A
64490,5,A
64491,5,A
64492,5,A
64493,5,A
64494,5,A
64496,5,A
64497,5,A
64498,5,A
64501,5,A
64502,5,A
64503,5,A
64504,5,A
64505,5,A
64506,5,A
64507,5,A
64508,5,A
64601,5,A
64620,5,A
64622,4,A
64623,4,A
64624,5,A
64625,5,A
64628,5,A
64630,5,A
64631,5,A
64632,5,A
64633,4,A
64635,5,A
64637,5,A
64638,5,A
64639,4,A
64640,5,A
64641,5,A
64642,5,A
64643,4,A
64644,5,A
64645,5,A
64646,5,A
64647,5,A
64648,5,A
64649,5,A
64650,5,A
64651,5,A
64652,5,A
64653,5,A
64655,5,A
64656,5,A
64657,5,A
64658,5,A
64659,5,A
64660,5,A
64661,5,A
64664,5,A
64667,5,A
64668,4,A
64670,5,A
64671,5,A
64672,5,A
64673,5,A
64674,5,A
64676,5,A
64679,5,A
64681,5,A
64682,4,A
64683,5,A
64688,5,A
64689,5,A
64701,4,A
64720,4,A
64722,4,A
64723,4,A
64724,4,A
64725,4,A
64726,4,A
64728,4,A
64730,4,A
64733,4,A
64734,4,A
64735,4,A
64738,4,A
64739,4,A
64740,4,A
64741,4,A
64742,4,A
64743,4,A
64744,4,A
64745,4,A
64746,4,A
64747,4,A
64748,4,A
64750,4,A
64752,4,A
64755,4,A
64756,4,A
64759,4,A
64761,4,A
64762,4,A
64763,4,A
64765,4,A
64766,4,A
64767,4,A
64769,4,A
64770,4,A
64771,4,A
64772,4,A
64776,4,A
64778,4,A
64779,4,A
64780,4,A
64781,4,A
64783,4,A
64784,4,A
64788,4,A
64790,4,A
64801,4,A
64802,4,A
64803,4,A
64804,4,A
64830,4,A
64831,4,A
64832,4,A
64833,4,A
64834,4,A
64835,4,A
64836,4,A
64840,4,A
64841,4,A
64842,4,A
64843,4,A
64844,4,A
64847,4,A
64848,4,A
64850,4,A
64854,4,A
64855,4,A
64856,4,A
64857,4,A
64858,4,A
64859,4,A
64861,4,A
64862,4,A
64863,4,A
64864,4,A
64865,4,A
64866,4,A
64867,4,A
64868,4,A
64870,4,A
64873,4,A
64874,4,A
64999,4,A
65001,4,A
65010,4,A
65011,4,A
65013,4,A
65014,4,A
65016,4,A
65017,4,A
65018,4,A
65020,4,A
65023,4,A
65024,4,A
65025,4,A
65026,4,A
65032,4,A
65034,4,A
65035,4,A
65037,4,A
65038,4,A
65039,4,A
65040,4,A
65041,4,A
65042,4,A
65043,4,A
65046,4,A
65047,4,A
65048,4,A
65049,4,A
65050,4,A
65051,4,A
65052,4,A
65053,4,A
65054,4,A
65055,4,A
